IP,H,R,ER,BB,SO,HR,BF,AB,NP,player_id,team,game_id,date
1.0,0,0,0,0,3,0,3,3,14,53455,away,54,20250403
1.0,0,0,0,0,0,0,3,3,16,60146,away,54,20250403
7.0,3,0,0,2,2,0,27,25,87,54640,home,54,20250403
1.0,0,0,0,0,2,0,3,3,15,63342,home,54,20250403
1.0,1,1,0,1,2,0,6,5,26,50662,home,54,20250403
5.333,5,2,2,2,6,0,24,22,98,67539,away,55,20250403
0.0,1,0,0,0,0,0,1,1,3,51594,away,55,20250403
1.667,0,0,0,1,1,0,5,4,23,69594,away,55,20250403
1.0,0,0,0,0,1,0,3,3,10,68242,away,55,20250403
1.0,1,0,0,2,1,0,6,4,20,62528,away,55,20250403
7.0,5,2,2,2,10,0,28,24,96,55730,home,55,20250403
1.0,2,1,1,0,0,0,5,5,13,67703,home,55,20250403
1.0,3,1,1,0,0,0,6,6,16,61666,home,55,20250403
5.0,7,4,4,1,3,0,23,21,78,77637,away,56,20250404
1.0,0,3,3,4,1,0,7,3,32,52641,away,56,20250404
1.0,2,1,1,0,1,0,4,4,15,65665,away,56,20250404
1.0,1,0,0,0,1,0,4,4,16,62951,away,56,20250404
5.0,7,2,2,3,4,0,25,22,87,51111,home,56,20250404
1.0,1,0,0,1,1,0,5,4,21,77263,home,56,20250404
0.0,1,0,0,0,0,0,1,1,2,61145,home,56,20250404
1.0,0,0,0,0,0,0,3,3,13,75867,home,56,20250404
1.0,0,0,0,0,1,0,3,3,10,63950,home,56,20250404
1.0,1,0,0,1,1,0,5,4,21,55167,home,56,20250404
5.0,6,2,2,5,1,0,26,20,105,69032,away,57,20250404
1.0,0,0,0,2,1,0,5,3,21,65048,away,57,20250404
1.0,0,0,0,2,0,0,5,3,17,54063,away,57,20250404
1.333,1,0,0,1,3,0,6,5,20,69041,away,57,20250404
1.667,0,0,0,0,1,0,5,5,16,52060,away,57,20250404
0.667,1,1,1,2,2,0,5,3,18,79140,away,57,20250404
5.0,5,1,1,3,3,0,22,19,99,77829,home,57,20250404
1.0,0,0,0,1,2,0,4,3,13,73211,home,57,20250404
1.0,2,0,0,0,2,0,5,5,18,51867,home,57,20250404
1.0,2,1,0,0,1,0,4,4,15,68043,home,57,20250404
1.0,1,0,0,0,0,0,4,4,18,51897,home,57,20250404
1.0,0,0,0,3,2,0,6,2,20,53892,home,57,20250404
1.0,0,0,0,1,2,0,4,3,16,68092,home,57,20250404
6.0,7,3,3,2,6,0,26,24,104,55239,away,58,20250404
1.0,1,0,0,0,2,0,4,4,15,66291,away,58,20250404
1.0,0,0,0,0,1,0,3,3,18,67246,away,58,20250404
1.0,0,0,0,1,1,0,5,4,18,55267,away,58,20250404
6.333,9,6,4,1,5,0,29,28,98,52528,home,58,20250404
0.667,3,2,2,0,0,0,5,5,18,54503,home,58,20250404
0.333,0,1,1,1,0,0,2,1,7,51594,home,58,20250404
0.667,5,4,4,1,0,1,8,7,29,76430,home,58,20250404
1.0,2,2,2,2,0,0,7,5,27,65522,home,58,20250404
4.667,7,5,5,5,4,2,26,21,104,54755,away,59,20250404
1.0,0,0,0,1,1,0,4,3,17,55764,away,59,20250404
1.0,1,0,0,0,1,0,4,4,10,60768,away,59,20250404
1.0,1,0,0,0,2,0,4,4,20,55743,away,59,20250404
0.333,0,0,0,0,0,0,1,1,6,53754,away,59,20250404
7.0,2,0,0,0,5,0,23,23,83,69446,home,59,20250404
1.0,0,0,0,0,3,0,4,4,17,62360,home,59,20250404
1.0,1,0,0,0,0,0,4,4,9,73801,home,59,20250404
6.333,5,4,4,4,7,0,27,21,115,55912,away,60,20250404
0.333,1,1,1,1,0,1,3,2,10,67954,away,60,20250404
1.333,1,0,0,0,2,0,5,5,15,68928,away,60,20250404
6.0,3,0,0,3,7,0,24,20,95,64350,home,60,20250404
1.0,0,0,0,0,1,0,3,3,11,76118,home,60,20250404
1.0,0,0,0,0,2,0,3,3,8,67828,home,60,20250404
0.667,3,1,1,0,0,0,5,5,16,50036,home,60,20250404
0.333,0,0,0,1,0,0,2,1,9,52330,home,60,20250404
5.0,8,4,4,1,2,2,24,23,89,76715,away,62,20250405
0.667,1,1,1,1,0,0,4,3,16,63765,away,62,20250405
0.667,0,0,0,0,0,0,2,2,5,54768,away,62,20250405
0.667,0,0,0,0,1,0,2,2,6,55743,away,62,20250405
0.333,0,0,0,0,0,0,1,1,5,65769,away,62,20250405
0.667,1,1,1,1,1,1,3,2,13,67703,away,62,20250405
1.0,0,0,0,0,0,0,3,3,11,53754,away,62,20250405
5.0,1,1,0,4,2,0,21,17,85,51454,home,62,20250405
1.0,0,0,0,1,0,0,3,2,11,60146,home,62,20250405
0.667,0,0,0,2,1,0,4,2,20,53455,home,62,20250405
0.333,0,0,0,0,0,0,1,1,3,62360,home,62,20250405
0.667,3,3,3,0,1,2,5,5,28,78352,home,62,20250405
1.0,3,3,3,1,1,1,7,6,31,65062,home,62,20250405
0.333,1,0,0,0,1,0,2,2,6,55455,home,62,20250405
4.667,7,4,4,3,5,1,24,21,108,67263,away,64,20250405
0.667,3,2,1,0,0,0,5,4,19,65639,away,64,20250405
0.667,0,0,0,0,1,0,3,3,12,68269,away,64,20250405
1.0,0,0,0,0,2,0,3,3,15,67266,away,64,20250405
1.0,1,0,0,0,0,0,4,4,18,52204,away,64,20250405
7.0,4,0,0,1,9,0,25,23,95,64021,home,64,20250405
1.0,0,0,0,0,0,0,3,3,10,69594,home,64,20250405
0.667,3,1,1,0,2,0,5,5,19,54537,home,64,20250405
0.333,0,0,0,0,0,0,1,1,3,68242,home,64,20250405
4.333,2,5,5,5,5,1,20,15,98,55903,away,65,20250405
0.0,0,0,0,1,0,0,1,0,6,54913,away,65,20250405
1.667,0,0,0,1,1,0,6,4,21,66920,away,65,20250405
0.333,1,0,0,1,0,0,3,2,9,64580,away,65,20250405
1.667,1,0,0,0,2,0,5,5,16,69969,away,65,20250405
1.0,0,0,0,1,0,0,4,3,11,65949,away,65,20250405
3.333,7,5,5,2,5,1,19,17,78,54319,home,65,20250405
1.667,2,0,0,1,1,0,8,6,28,66018,home,65,20250405
0.0,0,2,2,2,0,0,2,0,8,67828,home,65,20250405
1.0,1,0,0,0,1,0,4,3,14,76118,home,65,20250405
1.0,0,0,0,0,1,0,3,3,13,53301,home,65,20250405
2.0,2,0,0,0,1,0,7,7,25,67116,home,65,20250405
6.0,4,4,3,4,4,0,26,20,96,55633,away,66,20250406
1.0,2,1,1,0,1,0,4,3,15,52639,away,66,20250406
1.0,0,0,0,0,2,0,3,3,11,53609,away,66,20250406
7.0,3,1,1,2,7,0,25,23,91,55146,home,66,20250406
1.0,1,0,0,0,1,0,4,4,15,53139,home,66,20250406
1.0,0,0,0,0,2,0,3,3,15,63950,home,66,20250406
7.0,5,0,0,0,5,0,25,25,75,50030,away,67,20250406
1.0,0,0,0,0,1,0,3,3,18,65048,away,67,20250406
0.333,2,1,1,2,0,0,5,3,21,52060,away,67,20250406
6.0,4,0,0,2,2,0,20,18,81,62869,home,67,20250406
1.0,0,0,0,1,0,0,4,3,15,51867,home,67,20250406
1.0,0,0,0,0,1,0,3,3,12,73211,home,67,20250406
1.0,2,0,0,0,1,0,5,5,18,51897,home,67,20250406
1.333,3,5,5,3,1,0,10,7,44,53262,away,68,20250406
0.667,1,0,0,1,1,0,4,3,17,67246,away,68,20250406
1.0,0,0,0,2,1,0,5,3,25,67266,away,68,20250406
0.333,1,1,1,1,0,0,3,2,12,68269,away,68,20250406
1.0,2,1,1,1,2,0,6,4,25,65639,away,68,20250406
1.0,2,2,2,2,3,0,9,6,41,66291,away,68,20250406
1.0,0,2,2,2,1,0,4,2,21,52204,away,68,20250406
1.0,2,1,1,0,1,1,5,5,20,55267,away,68,20250406
1.667,1,0,0,0,1,0,6,6,20,54263,away,68,20250406
2.667,6,3,3,3,1,0,16,13,71,55536,home,68,20250406
1.333,4,3,3,0,1,0,8,6,26,69594,home,68,20250406
0.667,1,0,0,0,0,0,3,2,7,65522,home,68,20250406
0.333,0,1,1,1,1,0,2,1,7,54537,home,68,20250406
0.667,1,0,0,1,0,0,4,2,16,76430,home,68,20250406
0.333,0,0,0,0,0,0,1,1,2,51594,home,68,20250406
1.0,4,3,3,2,0,0,9,7,33,68242,home,68,20250406
0.667,1,3,3,2,0,0,5,3,18,54503,home,68,20250406
1.333,3,2,2,1,2,1,8,7,24,55568,home,68,20250406
3.0,5,3,3,3,3,0,16,13,78,65056,away,69,20250406
2.0,2,1,1,0,0,0,8,8,23,54768,away,69,20250406
0.667,2,1,0,0,1,0,4,4,15,61666,away,69,20250406
0.333,0,0,0,0,0,0,1,1,5,65769,away,69,20250406
1.0,1,0,0,2,2,0,6,4,26,63765,away,69,20250406
1.0,3,5,5,3,1,1,9,5,39,55764,away,69,20250406
7.0,1,0,0,0,6,0,22,22,92,54443,home,69,20250406
1.0,0,0,0,0,1,0,2,2,8,53455,home,69,20250406
1.0,0,0,0,0,0,0,3,3,9,77446,home,69,20250406
5.0,3,2,2,3,5,0,21,18,85,68902,away,70,20250406
0.667,0,0,0,0,0,0,2,1,5,66920,away,70,20250406
1.333,2,0,0,0,0,0,6,6,23,69969,away,70,20250406
1.0,0,0,0,1,0,0,3,2,12,67954,away,70,20250406
1.0,0,0,0,0,1,0,3,3,8,54904,away,70,20250406
5.0,4,2,2,5,4,1,21,15,101,55313,home,70,20250406
1.0,1,0,0,0,2,0,4,4,16,67116,home,70,20250406
0.333,0,1,1,1,1,0,2,1,7,66018,home,70,20250406
0.667,1,0,0,0,0,0,3,3,13,53301,home,70,20250406
1.0,3,3,3,0,1,1,6,6,21,50036,home,70,20250406
1.0,4,2,2,0,2,0,7,7,23,69360,home,70,20250406
4.0,5,4,3,0,5,1,17,17,64,52701,away,71,20250408
0.333,1,0,0,1,0,0,3,1,9,54768,away,71,20250408
1.667,1,0,0,0,3,0,6,6,21,63765,away,71,20250408
1.0,0,0,0,0,0,0,3,3,9,65769,away,71,20250408
0.333,1,1,1,0,0,0,2,2,7,67703,away,71,20250408
0.667,0,0,0,2,0,0,4,2,16,61666,away,71,20250408
1.0,0,0,0,0,1,0,3,2,10,53754,away,71,20250408
1.0,0,0,0,1,1,0,4,3,19,55743,away,71,20250408
0.667,3,1,1,1,0,0,6,5,16,65117,away,71,20250408
6.0,6,3,3,3,2,1,26,23,76,51264,home,71,20250408
0.333,2,1,1,0,1,0,3,3,11,67266,home,71,20250408
0.667,1,0,0,0,1,0,3,3,11,66291,home,71,20250408
0.333,3,1,1,0,0,0,4,3,14,67246,home,71,20250408
0.667,0,0,0,0,1,0,2,2,11,52204,home,71,20250408
2.0,0,0,0,0,3,0,6,6,22,54263,home,71,20250408
1.0,0,0,0,0,1,0,3,3,13,52206,home,71,20250408
5.333,9,2,1,0,3,0,24,24,84,69745,away,72,20250408
0.667,0,0,0,1,0,0,2,1,8,52639,away,72,20250408
1.0,1,1,1,1,2,0,5,4,22,63342,away,72,20250408
0.667,2,1,1,0,0,0,4,4,23,66609,away,72,20250408
0.333,0,0,0,0,1,0,1,1,3,53609,away,72,20250408
1.0,0,0,0,0,2,0,3,3,20,50662,away,72,20250408
5.667,2,3,3,2,5,0,22,20,86,51516,home,72,20250408
0.333,1,0,0,1,0,0,3,2,7,69594,home,72,20250408
0.667,1,0,0,0,1,0,4,4,16,76430,home,72,20250408
0.333,0,0,0,0,0,0,1,1,4,54537,home,72,20250408
0.333,3,2,2,1,0,0,5,4,21,68242,home,72,20250408
1.0,0,0,0,0,1,0,3,3,11,65522,home,72,20250408
0.333,1,0,0,1,1,0,3,2,10,51594,home,72,20250408
0.333,0,0,0,0,0,0,1,1,4,55568,home,72,20250408
5.0,6,3,3,1,7,1,22,21,76,53898,away,73,20250408
0.667,5,4,4,1,1,0,8,7,28,51867,away,73,20250408
1.333,0,0,0,0,2,0,4,4,16,68856,away,73,20250408
1.0,0,0,0,0,0,0,3,3,14,54803,away,73,20250408
5.0,6,2,2,5,3,0,25,20,104,65320,home,73,20250408
1.0,0,0,0,0,2,0,3,3,12,53455,home,73,20250408
1.0,0,0,0,0,1,0,3,3,14,55455,home,73,20250408
0.667,1,1,1,0,2,1,3,3,16,60146,home,73,20250408
1.333,0,0,0,0,3,0,4,4,19,77446,home,73,20250408
3.667,4,3,3,4,5,0,19,15,82,53973,away,74,20250408
1.667,0,0,0,2,0,0,7,5,26,68928,away,74,20250408
0.667,0,0,0,0,1,0,1,1,6,51994,away,74,20250408
2.0,0,0,0,1,3,0,7,6,28,64580,away,74,20250408
7.0,3,1,1,0,10,0,23,23,99,64001,home,74,20250408
1.0,1,1,1,0,1,1,4,4,13,65048,home,74,20250408
1.0,0,0,0,1,2,0,4,3,21,52060,home,74,20250408
7.0,5,1,1,0,5,0,24,24,76,67143,away,75,20250408
1.0,1,0,0,2,1,0,6,4,25,65109,away,75,20250408
1.0,0,0,0,2,0,0,4,2,19,51526,away,75,20250408
2.0,6,9,4,4,0,0,17,12,69,55396,home,75,20250408
5.0,4,3,3,0,3,2,19,19,57,69360,home,75,20250408
2.0,2,1,1,2,2,0,9,7,27,69328,home,75,20250408
6.0,8,4,4,2,9,0,26,24,101,55730,away,76,20250409
1.0,0,0,0,0,1,0,3,3,11,67703,away,76,20250409
1.0,0,0,0,0,0,0,3,3,12,61666,away,76,20250409
1.0,1,0,0,0,1,0,4,3,16,53754,away,76,20250409
6.0,5,5,2,4,8,0,27,20,103,55257,home,76,20250409
0.667,1,0,0,1,0,0,4,3,6,52204,home,76,20250409
0.333,0,0,0,1,1,0,2,1,16,66291,home,76,20250409
0.333,2,0,0,0,1,0,3,3,10,65639,home,76,20250409
0.667,0,0,0,1,0,0,3,2,7,68269,home,76,20250409
1.0,1,0,0,1,1,0,5,3,12,67266,home,76,20250409
7.0,6,1,1,2,6,0,28,26,92,54640,away,77,20250409
0.667,0,0,0,0,0,0,2,2,9,53609,away,77,20250409
0.333,2,0,0,0,0,0,3,3,12,63342,away,77,20250409
1.0,2,0,0,0,0,0,5,5,15,50662,away,77,20250409
6.0,6,3,3,3,3,1,27,24,102,67539,home,77,20250409
0.667,0,0,0,1,1,0,3,2,14,60559,home,77,20250409
0.333,0,0,0,0,1,0,1,1,5,54537,home,77,20250409
2.0,0,0,0,0,1,0,6,6,28,65522,home,77,20250409
7.0,6,1,1,0,13,1,27,27,87,54833,away,78,20250409
1.0,0,0,0,0,0,0,3,3,10,73211,away,78,20250409
1.0,1,0,0,0,2,0,4,4,17,68043,away,78,20250409
1.0,2,0,0,0,2,0,5,5,18,51897,away,78,20250409
0.667,1,0,0,0,0,0,3,3,12,53892,away,78,20250409
0.0,0,0,0,1,0,0,1,0,4,68856,away,78,20250409
0.333,0,0,0,0,0,0,1,1,4,68092,away,78,20250409
7.0,5,1,1,0,8,1,26,26,103,53375,home,78,20250409
1.0,0,0,0,0,0,0,3,3,5,62360,home,78,20250409
1.0,1,0,0,0,1,0,3,3,15,65062,home,78,20250409
0.667,2,0,0,0,1,0,4,4,18,78352,home,78,20250409
1.0,2,2,2,2,0,0,7,3,26,53455,home,78,20250409
0.333,0,0,0,0,0,0,1,1,6,73801,home,78,20250409
6.0,5,2,2,3,3,1,26,23,84,55912,away,79,20250409
1.0,0,0,0,0,0,0,3,3,5,67954,away,79,20250409
0.667,1,2,2,1,0,1,4,3,12,69969,away,79,20250409
0.333,0,0,0,0,0,0,1,1,5,54913,away,79,20250409
3.0,3,1,1,3,4,0,15,12,66,54354,home,79,20250409
2.0,1,0,0,0,3,0,7,7,23,69041,home,79,20250409
1.0,0,0,0,0,1,0,3,3,11,73117,home,79,20250409
1.0,1,0,0,0,1,0,4,3,14,65048,home,79,20250409
1.0,1,0,0,0,2,0,4,4,15,54063,home,79,20250409
1.0,0,0,0,1,0,0,4,3,14,52060,home,79,20250409
5.333,4,4,4,4,4,3,23,18,91,54119,away,80,20250409
1.667,1,0,0,1,1,0,6,5,28,69108,away,80,20250409
1.0,1,0,0,1,0,0,5,4,15,61145,away,80,20250409
8.0,4,0,0,1,13,0,30,29,108,55322,home,80,20250409
1.0,0,0,0,0,0,0,3,3,11,52330,home,80,20250409
7.667,4,2,2,0,7,1,27,27,94,54755,away,81,20250410
0.667,0,0,0,0,2,0,2,2,13,65769,away,81,20250410
0.667,0,0,0,1,1,0,3,2,13,63765,away,81,20250410
5.667,6,4,4,2,7,0,24,22,97,55239,home,81,20250410
0.0,2,1,1,0,0,0,2,2,7,66291,home,81,20250410
0.667,2,1,1,0,0,0,4,4,16,68269,home,81,20250410
0.0,1,1,1,1,0,0,2,1,10,50206,home,81,20250410
2.667,2,0,0,2,2,0,11,9,55,55267,home,81,20250410
1.0,6,6,6,2,0,1,11,9,37,53613,away,82,20250410
4.0,3,0,0,0,1,0,15,14,50,52641,away,82,20250410
1.333,1,0,0,0,1,0,5,5,25,52639,away,82,20250410
1.0,2,2,1,0,1,0,5,5,25,62951,away,82,20250410
0.667,1,0,0,0,2,0,3,3,13,65665,away,82,20250410
5.0,5,3,3,4,3,0,23,19,98,52528,home,82,20250410
1.333,0,0,0,1,0,0,5,4,21,76430,home,82,20250410
0.333,1,0,0,0,1,0,2,2,8,54537,home,82,20250410
1.0,0,0,0,0,2,0,3,3,16,68242,home,82,20250410
1.333,0,0,0,0,3,0,4,4,18,62528,home,82,20250410
6.0,2,0,0,2,8,0,21,19,100,77829,away,83,20250410
1.0,0,0,0,0,0,0,3,3,11,68043,away,83,20250410
1.0,2,1,1,0,0,0,5,5,11,73211,away,83,20250410
1.0,2,1,1,1,2,0,6,5,28,51897,away,83,20250410
0.667,1,1,1,2,2,0,5,3,26,51867,away,83,20250410
5.0,7,1,1,1,5,0,23,21,103,69446,home,83,20250410
1.0,2,0,0,0,0,0,4,4,6,62360,home,83,20250410
1.0,0,0,0,0,0,0,3,3,15,55455,home,83,20250410
1.333,2,1,1,0,0,0,6,5,20,77446,home,83,20250410
0.667,0,0,0,2,1,0,5,3,19,78352,home,83,20250410
1.0,0,0,0,0,0,0,3,3,16,65062,home,83,20250410
7.0,1,0,0,2,14,0,25,23,99,55903,away,84,20250410
1.0,2,0,0,0,1,0,5,5,14,64580,away,84,20250410
1.0,0,0,0,0,1,0,4,4,12,54904,away,84,20250410
6.0,5,3,3,0,5,2,21,21,81,50859,home,84,20250410
1.0,0,1,0,2,0,0,5,2,23,67419,home,84,20250410
1.0,3,3,3,0,0,1,6,6,14,79140,home,84,20250410
1.0,1,0,0,0,1,0,4,4,15,65060,home,84,20250410
7.0,5,1,1,0,5,1,26,26,80,61101,away,85,20250410
1.0,0,0,0,1,1,0,4,3,17,55167,away,85,20250410
1.0,3,2,2,0,1,0,5,5,17,51526,away,85,20250410
4.0,10,6,6,3,2,1,25,22,98,64350,home,85,20250410
2.0,0,0,0,1,1,0,6,5,22,67828,home,85,20250410
1.0,2,1,1,0,3,0,5,5,19,50036,home,85,20250410
2.0,1,0,0,0,2,0,6,6,25,69328,home,85,20250410
6.0,4,1,1,0,2,1,21,21,69,67263,away,86,20250411
0.0,0,1,1,1,0,0,1,0,4,52204,away,86,20250411
0.667,2,2,2,0,1,1,4,4,11,52206,away,86,20250411
0.667,1,1,1,0,0,0,3,3,11,68269,away,86,20250411
0.667,1,0,0,0,0,0,3,3,7,65639,away,86,20250411
6.0,4,2,2,3,5,0,25,20,89,51111,home,86,20250411
1.0,0,0,0,1,0,0,4,3,11,77263,home,86,20250411
1.0,0,0,0,0,2,0,3,3,13,53139,home,86,20250411
1.0,0,0,0,0,0,0,3,3,16,63950,home,86,20250411
7.0,5,5,4,3,9,1,29,26,106,64021,away,87,20250411
0.333,0,0,0,0,1,0,1,1,6,51594,away,87,20250411
0.667,0,0,0,0,1,0,2,2,8,68242,away,87,20250411
1.0,1,0,0,0,1,0,4,4,18,62528,away,87,20250411
0.667,4,4,3,2,2,0,8,6,38,50992,home,87,20250411
4.0,4,0,0,0,1,0,14,14,53,66920,home,87,20250411
0.667,2,1,1,1,0,0,4,3,11,68928,home,87,20250411
0.333,1,0,0,0,1,0,2,2,11,54904,home,87,20250411
1.333,0,0,0,0,1,0,4,4,17,67954,home,87,20250411
1.0,1,1,1,1,0,0,5,4,23,69969,home,87,20250411
1.0,1,1,1,1,0,0,5,4,15,65949,home,87,20250411
5.0,7,3,3,3,3,0,23,18,84,51454,away,88,20250411
0.333,2,2,2,1,0,0,4,2,13,73801,away,88,20250411
0.667,0,0,0,1,0,0,3,2,11,68415,away,88,20250411
2.0,0,0,0,0,2,0,6,6,21,77446,away,88,20250411
6.0,3,1,1,3,4,1,23,20,88,69032,home,88,20250411
0.0,2,2,2,0,0,0,2,2,4,65048,home,88,20250411
1.0,1,0,0,0,1,0,4,3,15,54063,home,88,20250411
1.0,0,0,0,0,1,0,3,3,11,69041,home,88,20250411
1.0,0,0,0,0,2,0,3,3,10,52060,home,88,20250411
1.0,2,1,1,0,0,0,5,5,24,60841,away,89,20250411
4.0,2,1,1,1,2,1,14,13,49,68856,away,89,20250411
2.0,2,1,0,1,3,0,8,7,31,68092,away,89,20250411
1.0,1,0,0,1,1,0,5,4,26,51867,away,89,20250411
1.0,0,0,0,1,1,0,4,3,16,66858,away,89,20250411
4.333,7,6,6,3,3,0,22,18,74,77637,home,89,20250411
2.667,4,1,1,3,0,0,14,11,51,76225,home,89,20250411
0.0,1,2,2,1,0,0,2,1,8,53609,home,89,20250411
1.0,0,0,0,2,0,0,4,0,9,62951,home,89,20250411
1.0,0,0,0,0,2,0,3,3,11,65665,home,89,20250411
5.0,8,5,4,1,2,0,24,23,89,54319,away,90,20250411
1.667,8,7,7,2,0,2,15,12,58,55359,away,90,20250411
1.333,1,0,0,1,2,0,6,5,21,66018,away,90,20250411
6.0,1,0,0,1,6,0,20,19,88,76715,home,90,20250411
1.0,1,2,0,1,1,0,6,5,24,67703,home,90,20250411
0.667,2,0,0,0,0,0,4,4,22,54768,home,90,20250411
1.333,0,0,0,1,3,0,5,4,28,55743,home,90,20250411
3.667,3,2,2,4,3,0,16,12,82,53262,away,91,20250412
1.333,1,0,0,1,0,0,5,4,19,66291,away,91,20250412
0.667,1,0,0,0,1,0,3,3,14,52204,away,91,20250412
1.333,0,0,0,1,1,0,5,4,26,67266,away,91,20250412
0.333,0,1,1,1,0,0,2,1,11,65639,away,91,20250412
0.0,2,1,1,0,0,0,2,2,9,68269,away,91,20250412
0.667,0,0,0,1,2,0,3,2,13,50206,away,91,20250412
6.0,3,0,0,1,8,0,22,21,100,55146,home,91,20250412
0.333,1,0,0,1,1,0,3,2,14,53139,home,91,20250412
1.0,0,0,0,1,1,0,4,3,17,75867,home,91,20250412
0.667,0,0,0,0,2,0,2,2,12,69108,home,91,20250412
1.0,1,0,0,0,0,0,3,3,6,63950,home,91,20250412
6.0,2,0,0,5,7,0,24,19,101,55536,away,93,20250412
0.0,1,0,0,0,0,0,1,1,3,54537,away,93,20250412
1.0,0,0,0,0,1,0,3,3,12,76430,away,93,20250412
5.0,7,2,2,2,2,0,23,21,91,68902,home,93,20250412
1.0,0,0,0,1,0,0,4,3,19,51994,home,93,20250412
0.667,1,0,0,1,0,0,3,2,12,67956,home,93,20250412
0.667,2,0,0,2,0,0,5,3,26,64580,home,93,20250412
5.0,7,2,2,1,3,0,22,21,84,55313,away,95,20250412
1.0,1,0,0,1,0,0,4,3,17,67116,away,95,20250412
1.0,0,0,0,1,2,0,4,3,21,53301,away,95,20250412
1.0,0,0,0,0,1,0,3,3,9,76118,away,95,20250412
1.0,1,0,0,0,1,0,5,5,24,52330,away,95,20250412
3.0,5,3,3,3,4,0,17,14,73,65056,home,95,20250412
2.0,4,2,1,1,0,0,12,11,36,65117,home,95,20250412
0.667,0,0,0,2,1,0,4,2,20,65769,home,95,20250412
1.333,1,0,0,1,1,0,6,5,20,63765,home,95,20250412
2.0,4,1,1,1,2,1,11,10,36,54768,home,95,20250412
4.667,5,2,2,6,6,0,24,18,100,51264,away,96,20250413
0.333,0,0,0,1,1,0,2,1,12,67266,away,96,20250413
2.0,1,0,0,1,1,0,8,7,25,52206,away,96,20250413
1.0,1,0,0,0,0,0,4,4,11,55267,away,96,20250413
1.0,0,0,0,1,1,0,4,3,12,54263,away,96,20250413
3.0,6,6,6,3,2,0,19,13,71,67143,home,96,20250413
1.0,1,1,1,1,0,1,5,4,17,69108,home,96,20250413
1.0,1,0,0,2,1,0,6,4,27,55167,home,96,20250413
1.0,2,2,2,2,2,0,7,5,29,61145,home,96,20250413
2.0,1,0,0,0,3,0,7,7,29,65109,home,96,20250413
1.0,1,0,0,0,0,0,4,4,12,51526,home,96,20250413
1.333,3,6,6,4,2,2,11,7,47,51516,away,97,20250413
1.667,1,0,0,0,3,0,6,5,32,69594,away,97,20250413
1.667,1,1,0,1,0,0,8,7,51,65522,away,97,20250413
0.667,1,0,0,1,1,0,4,3,17,60559,away,97,20250413
0.333,0,0,0,0,1,0,1,1,5,51594,away,97,20250413
1.667,1,2,2,1,2,1,7,6,22,76430,away,97,20250413
0.667,0,0,0,2,2,0,4,2,22,54537,away,97,20250413
2.0,4,5,5,5,2,0,15,10,63,77211,home,97,20250413
3.0,1,0,0,1,1,0,11,10,39,54904,home,97,20250413
1.0,0,0,0,1,1,0,4,3,24,67954,home,97,20250413
0.0,1,1,0,1,0,0,2,1,10,51994,home,97,20250413
1.667,1,0,0,2,0,0,7,5,27,69969,home,97,20250413
1.333,1,0,0,0,2,0,5,5,19,65949,home,97,20250413
2.0,7,5,5,2,0,0,15,12,54,54443,away,98,20250413
0.333,1,0,0,0,0,0,2,2,10,68415,away,98,20250413
3.667,3,1,0,0,2,0,14,14,57,50464,away,98,20250413
0.0,1,0,0,1,0,0,2,1,12,53455,away,98,20250413
1.0,0,0,0,1,0,0,3,2,13,55455,away,98,20250413
1.0,0,0,0,1,0,0,4,3,16,77446,away,98,20250413
5.0,5,1,0,4,5,0,22,17,94,50030,home,98,20250413
1.0,1,0,0,1,0,0,5,4,16,69041,home,98,20250413
1.0,2,3,2,1,0,0,7,6,21,54063,home,98,20250413
0.333,2,1,1,0,0,0,3,3,13,65048,home,98,20250413
1.667,1,0,0,0,3,0,6,6,23,52060,home,98,20250413
5.0,6,4,4,1,0,2,22,20,75,62869,away,99,20250413
2.0,6,5,5,2,0,1,12,10,45,53898,away,99,20250413
1.0,2,2,2,2,1,0,7,5,25,66858,away,99,20250413
7.0,2,2,2,1,4,0,24,21,95,55633,home,99,20250413
1.0,1,0,0,0,1,0,4,4,8,66609,home,99,20250413
0.0,1,3,3,2,0,0,3,1,12,60337,home,99,20250413
1.0,1,0,0,0,2,0,4,4,16,52641,home,99,20250413
1.333,2,2,2,3,1,0,9,6,31,69360,away,100,20250413
1.0,3,1,1,2,0,0,8,6,35,66018,away,100,20250413
1.667,2,0,0,0,0,0,5,5,10,67828,away,100,20250413
2.0,7,4,4,0,3,0,13,13,45,69328,away,100,20250413
1.0,2,0,0,1,0,0,5,4,19,50036,away,100,20250413
1.0,1,0,0,0,0,0,4,4,14,67365,away,100,20250413
6.0,3,1,0,0,6,0,21,21,81,52701,home,100,20250413
0.333,1,0,0,1,0,0,3,2,12,65769,home,100,20250413
0.667,1,0,0,0,2,0,3,3,16,67703,home,100,20250413
1.0,1,0,0,0,1,0,4,4,15,61666,home,100,20250413
1.0,0,0,0,0,3,0,3,3,11,53754,home,100,20250413
7.0,9,1,1,1,4,0,29,28,105,53375,away,101,20250415
0.333,2,2,2,3,0,0,6,2,21,55455,away,101,20250415
0.667,0,0,0,0,2,0,2,2,10,51460,away,101,20250415
6.0,0,0,0,1,9,0,19,18,79,54119,home,101,20250415
1.0,0,0,0,0,3,0,3,3,19,75867,home,101,20250415
1.0,0,0,0,0,1,0,3,3,8,53139,home,101,20250415
1.0,0,0,0,2,0,0,4,2,27,63950,home,101,20250415
